Chain Start,Chain End
52707063,55624094
94736825,90436958
28163714,62996263
86032338,23915292
76545582,66187869
88151364,77581075
70212494,1288180
92133836,24102021
18532789,81470252
55189736,75427756
56751886,9951262
20177708,5437050
56042251,90888165
12985995,66217123
12434611,78327100
90634274,76709126
98101262,95295450
86400184,25452206
3583464,25992427
32618503,98909474
13831032,32636001
5358567,1173577
94695177,19485458
17221800,70457810
35214428,26162714
31427568,23754110
24464933,50986103
16476066,1141307
43483441,341473
36641307,7832236
23500486,39503597
18207217,14154517
30084765,17601003
29694614,28716443
72030353,38481095
93169348,24970627
20019985,7248559
5240155,2337334
71069200,18845238
67767325,60155781
3871199,73468929
1070747,71284783
87341737,41428692
66794407,55015403
46422018,52324988
27087193,62861753
87816007,26654232
33398339,52895715
39735440,92704387
21908895,91806229
24069717,6403896
79697838,70072283
35606532,57884869
38918785,93802841
31591774,29100213
15779103,7025089
3097291,97872810
30987778,94556251
41132560,38247876
53474186,9925583
31190943,34486033
96492600,19684700
22609900,67836375
31038882,95626982
82867945,86469912
64464032,37861872
75816827,78209140
32202216,58380044
81950730,86929771
58822242,94634609
1469334,24333411
25717268,43469555
49585606,31843238
73666758,52652383
16778130,5007576
25677278,9262467
51888979,37566345
38411349,93038031
52430241,20130365
90508817,8528773
47632528,38081526
3724721,448423
65033021,73867084
800897,69327365
16217669,92829498
54926947,11862633
8298165,65691951
97805441,43019133
59195672,68631756
20911767,10579522
73532493,34575637
58405264,15810179
12939882,52773719
10662705,83679563
87758423,28663002
9793103,70987277
47208178,29742075
13535228,7889916
92791113,34456393
55538563,3331674
95587826,57884284
75421862,6747504
91406133,80822464
25842426,20486984
45648321,99402389
23886163,16982125
40678037,50262952
7345449,37963773
23699439,3621743
96558909,65788338
42787702,27860446
72262199,400130
78330110,49053360
72128710,67257727
74604022,28807327
74117395,869827
25308179,33848228
7854903,54976670
23898278,97644509
14328367,21807122
13858874,57769335
78269122,5034952
9954573,25884922
94003067,97947485
20728522,47322524
93739929,16811311
43978124,1079067
11078911,65835184
57301686,95383829
23835816,83718507
86747655,99117350
33789202,77326989
50475922,42251100
79313996,80974278
15141156,46775234
8561634,85559701
4881201,98289180
69405298,1727107
20427014,43067376
21825139,6673487
56357730,78845817
49345499,10327266
2300734,1153379
44051760,12188162
78618622,83725406
59821632,4414583
38339367,55145722
33203541,8261811
94041348,9817460
53166988,93256837
39280104,54807497
6524587,65197455
13614794,33447068
48188430,9185219
85044169,26454532
13660533,29789128
49906971,66893869
98631923,10169421
19495327,48357509
74011628,10903152
95446593,23655905
57297337,69401237
67199855,5722471
81387439,22869146
69444114,93343928
53742129,87903578
14140604,10517537
89047095,156941
80878456,46417622
71271754,9337245
24533664,72125880
99694536,74232601
2907848,43282662
94486897,37144699
52789506,29199890
8691162,38091891
25721067,20394986
21492913,62573193
45416551,24125780
43250833,85665468
35262573,13358502
10078768,64271933
25198678,63655954
66949159,50298345
34892178,59277118
77264038,44831619
87762113,15114247
69831638,5552206
45567560,86055855
68096315,10985560
7287677,17555504
72569446,24913590
99927393,24314109
40979137,41174255
21627211,43331203
34661707,1376885
11030538,75205404
91483311,74641861
3290253,48642474
88530085,52405967
19120324,48570963
39999679,78696865
46842959,9871034
46241459,96974547
84612526,68766143
80670265,68722496
38643085,10594400
46347898,2425921
60384708,47773036
27255974,71794097
90503189,56163834
50288513,42441189
62398941,66419540
36596737,30022217
8721381,42849456
57293232,56190245
26643541,14129415
74839804,35131465
89462487,5906521
69766157,17658786
54342585,80068920
24734096,31811332
65731791,788934
15835428,6596665
64325013,53301454
63197114,70907632
65199603,11210672
94808033,57169935
16613833,76622841
75382812,44181362
6956498,84276839
72958639,70419771
65147198,3995178
79716790,2719884
32474875,6859066
78964575,38284725
33502705,92232787
12986816,93455180
53066925,76905426
64074481,76876726
23295127,89799474
13714323,15379682
7808539,99232679
30455440,7185446
29509899,67610275
44415823,97677664
53888469,54683466
67472323,68120496
89776293,72713031
64024080,2702863
28692876,31395650
34324949,47786971
91680532,10647086
2474418,4040213
18916266,81238623
61961911,55785553
78585038,35104213
56808911,2773856
33822416,52251812
45002321,56630834
87792466,76864292
92861121,80091963
37987282,97675000
29538580,52055163
38073284,56498484
31479990,94728149
67261931,61181100
93470576,57757622
8259230,66234006
77738440,3343639
33080708,69672807
29549971,21738197
90778021,9251341
61688434,43256247
62928381,91770120
1319705,57198908
14361119,55735859
69952572,89893761
44950603,44450529
21551722,41210117
44134428,97191927
27120053,3343413
12107544,71697694
74401865,59941920
34252847,56335816
46413327,42806438
44582678,79155677
95246414,67823929
25742309,93486729
22218481,35578773
70578371,79754903
24248694,36890191
31060017,68272280
95308336,2002096
86196634,27353181
59554690,12987716
50636252,20467516
7094035,11595774
94653839,6336593
17052576,69168947
56911821,39853664
28515007,27986790
81591709,19707624
13182952,32242665
21516670,36149977
58558356,34587615
85752231,10042527
28236555,95784144
48922836,4698593
62922325,70403075
73662885,70583719
95866492,61112023
65769229,4893223
11891770,4657231
78863066,86724198
73777713,66421183
10266110,46853739
77972984,79206629
97135392,89300329
84081387,8436503
49413474,54215046
75057884,49055758
84706205,35572994
79536925,88197721
91169800,52045043
16255028,91476410
12593414,46025505
4253018,5867858
85138466,9306363
26780376,1068831
15501311,69443088
88914055,53144467
70937833,15650567
98143704,73849120
36161230,43903636
7930804,99413172
61489424,85833570
98334282,64473371
64009977,61452462
49987912,29374135
44551714,71852890
23563982,24628789
35398486,81320009
8542577,79421361
81277211,32818913
92907076,6485463
22826995,42041924
15134651,79394495
20095639,42389389
66152105,7998580
82621318,76981872
66441530,15394413
28697186,36663050
55828990,39145279
79437424,61393766
5238957,29501031
20389940,31021496
42293130,83739368
34272880,28149753
71281222,96126235
99370015,959750
2184789,16245344
17878031,88486317
31861519,7237144
90531964,8583197
23248471,86513488
98468112,2912645
76271536,42987560
80854296,32751661
30536940,79500723
85720998,19895607
39641987,5258385
33888591,28573127
99999707,92789562
3436779,25912152
2475345,70856041
40876294,6793211
79564189,59725229
54838885,55603558
19647073,21418064
70554791,33498565
55480688,88949972
70545985,9492928
57471798,21696277
30631849,46572143
46411311,12993169
62343185,26742698
1616844,40127849
63096186,19436555
75827204,22292506
92257239,11099457
1852671,70582721
22544522,8078469
14220918,98167933
91473443,58815482
58909457,93580318
31430634,6389105
81217234,64320226
47394044,9131067
51816390,69355690
87381771,65594674
38427425,24023099
82396650,11399732
9776031,13525242
84402864,41163477
29196232,2050608
55415974,45326393
27708877,62871479
63328960,1322067
67208580,33886109
30310519,69209273
68585072,82556172
74897643,63244624
74099850,93723786
18963738,30128342
72865640,79509230
1753939,73294509
6027677,95052888
19814501,43637338
6479028,1223228
1074996,17461448
53970152,99216218
25180845,7833370
21523737,73783980
35831117,48327338
98407456,2070338
68492973,59637650
93515213,68445160
91125773,14743081
55823701,16541213
23704880,5540658
69758272,19780008
96081593,86521212
31012178,7850244
74841548,85804721
51195843,26415289
88280566,9885052
13554937,70258046
75136289,93916859
84254268,10578237
56747140,6118234
49507282,73997269
92572368,82440130
55991439,52964909
2145536,9991496
5170594,39738267
93799050,18550106
16854465,57429878
23030,15422903
51646033,39812886
53764189,55644811
64526332,83368644
43359161,30513715
10068343,57065846
54980501,4692488
85166725,7656080
49298151,94936829
98640204,66397998
70322114,5521391
30660772,89127337
20167958,62740339
93934998,68381820
27340585,21315243
12476989,22512592
39766204,39019176
6696050,70319155
99038288,3080968
41144230,6305047
47088338,89930982
32193759,52949055
47490261,69753016
42506219,66576947
61822215,61266565
12712461,19277511
20953350,94979199
89923592,98888188
27948220,20308585
35035806,84752367
17079752,35187336
35363949,95062051
23684222,7465422
87141191,22287423
3589407,56010945
13193351,60225615
55073414,84941943
95998552,9704902
20273005,73985070
25154794,55642561
14038525,68184966
35615417,49841607
89937290,88889136
58259615,63926919
85265770,8155085
54619431,30439512
62580713,53635385
46218910,43965371
76767170,9675119
60303218,23281959
57416902,78017315
33713687,13319290
922884,93855692
74580052,11530597
15907440,40232748
16702776,59219895
81042028,46253491
36164331,53566531
90812881,61797479
85056355,11777548
71530443,86748137
58231162,94648825
47261050,82181648
19514863,13126296
28867733,65766107
8612653,71370133
37674151,98923119
50418523,1355223
77037857,16699366
89994010,64333469
90328811,41485028
60157344,93567072
25829378,55859602
13365255,28988779
51468690,2932238
2773654,24652945
1042660,90379198
57196013,6178469
77730866,79600739
95494537,65393677
88121957,40001408
44063864,20799041
12509883,69612948
1268038,89830749
69154007,55143212
91988807,12538714
609264,55957604
36798667,1157703
6384178,82691234
11813776,3698308
62596370,61596302
34504264,81803614
74472913,844108
75634416,58947924
23310269,27493360
36618711,68703442
51320258,19656710
93746911,639119
30217104,16230897
85076846,72101965
482354,35045522
14360946,2319140
11287127,47521806
77225939,39969536
59497390,17216611
69258050,83013032
75783527,88194628
42473597,19809343
26806357,89276387
38588273,74195965
73912754,61917359
6074554,40981487
50028925,59145965
76628486,52545990
73876385,83835809
33482265,7361350
29804172,31054473
28294137,8472224
22897749,941771
55478095,41400858
55589391,59124443
69994159,98616477
49767019,70693061
53608447,69893176
18475186,30961490
98252023,83071073
95832094,94901581
96034097,31457337
98222485,72367433
8908431,12257671
75257052,14969082
27043764,43171359
38711737,18641405
35090205,5781
71573647,127335
10089781,83197679
62816,27808876
17073642,9970766
91170396,28384987
52928961,89849729
6836606,28752378
80546674,22056739
66708332,58947829
19297321,85024503
98510385,8965070
16389994,41031372
82487666,27144433
44668206,73812715
12551776,90982102
56069226,518044
28583827,9723510
42867829,33166383
89933396,16900573
95694373,91117042
40249935,90561209
76560664,71844334
87335630,53194299
96763272,17104857
8399048,15428394
8156861,56266279
42443087,6029188
87507106,2188995
87483795,18524607
20167289,69863053
80140241,73474616
45800245,4138126
72702948,3385487
1873432,89392026
91263096,21235016
44810404,7074799
69660054,62875651
34970431,19266019
13850024,3932121
17287670,32682001
52871969,4194316
23902762,72804003
37906986,99811588
92965115,6419880
71179757,800744
77959856,5623073
92266152,684122
3075243,78208308
28956942,70559427
79471793,30241926
47070347,33979088
36958887,87563248
58479777,8526483
64520789,37181936
36804635,48345006
32590690,17561517
21120579,75642466
96145060,91504195
17604643,6043965
98695621,18547400
9214122,32089147
52999419,90980975
4829138,57750442
65206814,3901430
22268451,4233560
38101453,74684456
37781973,35422784
91389627,96273991
89876308,73227109
16356786,64998136
59780928,76333889
14160549,90653845
